experiment,scenario_id,profile,suite,setup_name,stay_mode,mode,data_source,status,n_attractions,wall_time_ms,peak_memory_mb,expanded_nodes,generated_nodes,pruned_by_best_g,visits_count,total_stay_minutes,stay_utilization,total_walk_distance_m,objective_cost,bf_objective,optimality_gap,heuristic_speedup,feasibility_correctness,end_time,seed,error,timestamp_utc
astar_intervals_no_heuristic,heuristic_ablation_baseline_tight_n9_s5,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,5.6854089998523705,0.0719289779663086,204.0,203.0,0.0,8.0,120.0,1.0,24204.624477201487,24204.624477201487,,,0.5213818587077328,,1320.0,1905,,2026-05-24T10:52:18.353710+00:00
astar_greedy,synthetic_main_network_stress_tight_n9_s10,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,8.68121900020924,0.0761852264404296,138.0,165.0,0.0,8.0,120.0,1.0,22349.21108059197,22349.21108059197,,,,,1200.0,1910,,2026-05-24T10:52:18.648558+00:00
astar_intervals,heuristic_ablation_baseline_tight_n9_s6,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,11.126708000119834,0.0819873809814453,181.0,189.0,0.0,8.0,120.0,1.0,28238.84986654629,28238.84986654629,,,0.5200651441551682,,1320.0,1906,,2026-05-24T10:52:18.877857+00:00
astar_intervals,synthetic_main_network_stress_tight_n9_s10,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,8.84542500034513,0.0761852264404296,138.0,165.0,0.0,8.0,120.0,1.0,22349.21108059197,22349.21108059197,,,,,1200.0,1910,,2026-05-24T10:52:19.180301+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_tight_n9_s6,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,5.7866130000547855,0.0775823593139648,200.0,199.0,0.0,8.0,120.0,1.0,28238.84986654629,28238.84986654629,,,0.5200651441551682,,1320.0,1906,,2026-05-24T10:52:19.396247+00:00
astar_greedy,synthetic_main_network_stress_tight_n9_s11,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,11.73853099999178,0.0897846221923828,217.0,229.0,0.0,8.0,120.0,1.0,25451.221693698644,25451.221693698644,,,,,1200.0,1911,,2026-05-24T10:52:19.722100+00:00
astar_intervals,heuristic_ablation_baseline_tight_n9_s7,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,8.715219999885448,0.0682735443115234,126.0,140.0,0.0,8.0,120.0,1.0,24341.33627581109,24341.33627581109,,,0.5056742113466743,,1320.0,1907,,2026-05-24T10:52:19.917620+00:00
astar_intervals,synthetic_main_network_stress_tight_n9_s11,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,12.641363999591704,0.0897846221923828,217.0,229.0,0.0,8.0,120.0,1.0,25451.221693698644,25451.221693698644,,,,,1200.0,1911,,2026-05-24T10:52:20.256652+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_tight_n9_s7,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,4.407062000154838,0.0587568283081054,150.0,151.0,0.0,8.0,120.0,1.0,24341.33627581109,24341.33627581109,,,0.5056742113466743,,1320.0,1907,,2026-05-24T10:52:20.447343+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s0,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,70.79160100010995,0.7510604858398438,225.0,1330.0,0.0,11.0,495.00000000000017,1.0000000000000004,18009.087960845412,18009.087960843706,,,,,1200.0,2200,,2026-05-24T10:52:20.814197+00:00
astar_intervals,heuristic_ablation_baseline_tight_n9_s8,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,6.20562800031621,0.0565090179443359,107.0,109.0,0.0,8.0,120.0,1.0,26591.265042578543,26591.265042578543,,,0.5562413666689984,,1320.0,1908,,2026-05-24T10:52:20.964083+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s0,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,116.9146960000944,2.267833709716797,225.0,3990.0,0.0,11.0,495.00000000000017,1.0000000000000004,18009.087960845412,18009.087960843706,,,,,1200.0,2200,,2026-05-24T10:52:21.431306+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_tight_n9_s8,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,3.4518269999352924,0.0533399581909179,115.0,114.0,0.0,8.0,120.0,1.0,26591.265042578543,26591.265042578543,,,0.5562413666689984,,1320.0,1908,,2026-05-24T10:52:21.453678+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s1,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,42.70436900014829,0.342254638671875,93.0,575.0,0.0,11.0,495.0,1.0,13913.76271862304,13913.76271862361,,,,,1200.0,2201,,2026-05-24T10:52:21.993939+00:00
astar_intervals,heuristic_ablation_baseline_tight_n9_s9,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,10.12337199972535,0.0822124481201171,167.0,182.0,0.0,8.0,120.0,1.0,24021.79299851292,24021.79299851292,,,0.5412625358342097,,1320.0,1909,,2026-05-24T10:52:22.005215+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_tight_n9_s9,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,5.479401999764377,0.0787649154663086,192.0,191.0,0.0,8.0,120.0,1.0,24021.79299851292,24021.79299851292,,,0.5412625358342097,,1320.0,1909,,2026-05-24T10:52:22.554509+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s1,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,39.104836999740655,1.003400802612305,93.0,1725.0,0.0,11.0,495.0,1.0,13913.76271862304,13913.76271862361,,,,,1200.0,2201,,2026-05-24T10:52:22.580658+00:00
astar_intervals,heuristic_ablation_baseline_tight_n9_s10,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,8.650717999898916,0.0761852264404296,138.0,165.0,0.0,8.0,120.0,1.0,22349.21108059197,22349.21108059197,,,0.5779732965552764,,1320.0,1910,,2026-05-24T10:52:23.056509+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s2,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,38.06029799989119,0.548405647277832,156.0,936.0,0.0,11.0,495.00000000000006,1.0000000000000002,14943.218453616131,14943.218453615566,,,,,1200.0,2202,,2026-05-24T10:52:23.118254+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_tight_n9_s10,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,4.999883999971644,0.0750112533569336,176.0,175.0,0.0,8.0,120.0,1.0,22349.21108059197,22349.21108059197,,,0.5779732965552764,,1320.0,1910,,2026-05-24T10:52:23.575036+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s2,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,92.83191099984832,1.677229881286621,156.0,2808.0,0.0,11.0,495.00000000000006,1.0000000000000002,14943.218453616131,14943.218453615566,,,,,1200.0,2202,,2026-05-24T10:52:23.755697+00:00
astar_intervals,heuristic_ablation_baseline_tight_n9_s11,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,20.276745000046503,0.0897846221923828,217.0,229.0,0.0,8.0,120.0,1.0,25451.221693698644,25451.221693698644,,,0.9526434839477216,,1320.0,1911,,2026-05-24T10:52:24.098026+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s3,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,34.92328299989822,0.5513191223144531,149.0,937.0,0.0,11.0,495.0,1.0,14928.930510021366,14928.930510021366,,,,,1200.0,2203,,2026-05-24T10:52:24.300027+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_tight_n9_s11,tight,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,9,19.316508999963844,0.0847225189208984,235.0,234.0,0.0,8.0,120.0,1.0,25451.221693698644,25451.221693698644,,,0.9526434839477216,,1320.0,1911,,2026-05-24T10:52:24.655855+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s3,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,76.18389900017064,1.6781902313232422,149.0,2811.0,0.0,11.0,495.0,1.0,14928.930510021366,14928.930510021366,,,,,1200.0,2203,,2026-05-24T10:52:24.886086+00:00
astar_intervals,heuristic_ablation_baseline_relaxed_n12_s0,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,127.90913900016676,2.267833709716797,225.0,3990.0,0.0,11.0,495.00000000000017,1.0000000000000004,18009.087960845412,18009.087960843706,,,,,1320.0,2200,,2026-05-24T10:52:25.288242+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s4,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,4.206560000056925,0.0621204376220703,13.0,61.0,0.0,11.0,495.00000000000006,1.0000000000000002,14250.84488035205,14250.84488035148,,,,,1200.0,2204,,2026-05-24T10:52:25.381756+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s4,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,5.635613999857014,0.1294498443603515,13.0,183.0,0.0,11.0,495.00000000000006,1.0000000000000002,14250.84488035205,14250.84488035148,,,,,1200.0,2204,,2026-05-24T10:52:25.932811+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s5,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,23.667096000281163,0.3587379455566406,104.0,612.0,0.0,11.0,495.0,1.0,14676.813122056194,14676.813122056194,,,,,1200.0,2205,,2026-05-24T10:52:26.418263+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s5,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,39.494896000178414,1.057939529418945,104.0,1836.0,0.0,11.0,495.0,1.0,14676.813122056194,14676.813122056194,,,,,1200.0,2205,,2026-05-24T10:52:26.955437+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s6,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,29.65652400007457,0.4645042419433594,129.0,781.0,0.0,11.0,495.00000000000006,1.0000000000000002,12916.676921887623,12916.676921887058,,,,,1200.0,2206,,2026-05-24T10:52:27.469425+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s6,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,51.68875699973796,1.3294620513916016,129.0,2343.0,0.0,11.0,495.00000000000006,1.0000000000000002,12916.676921887623,12916.676921887058,,,,,1200.0,2206,,2026-05-24T10:52:28.011362+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s7,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,25.48076499988383,0.3439521789550781,99.0,583.0,0.0,11.0,495.0,1.0,13727.944861062484,13727.944861062484,,,,,1200.0,2207,,2026-05-24T10:52:28.578046+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s7,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,43.18863500020598,1.0119609832763672,99.0,1749.0,0.0,11.0,495.0,1.0,13727.944861062484,13727.944861062484,,,,,1200.0,2207,,2026-05-24T10:52:29.126253+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s8,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,21.88222900031178,0.2939224243164062,85.0,483.0,0.0,11.0,495.0,1.0,15277.446260843488,15277.446260844055,,,,,1200.0,2208,,2026-05-24T10:52:29.622996+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s8,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,35.18533299984483,0.8592205047607422,85.0,1449.0,0.0,11.0,495.0,1.0,15277.446260843488,15277.446260844055,,,,,1200.0,2208,,2026-05-24T10:52:30.132053+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s9,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,7.795496000198909,0.0996570587158203,26.0,135.0,0.0,11.0,495.0,1.0,13034.978508174452,13034.97850817502,,,,,1200.0,2209,,2026-05-24T10:52:30.636049+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s9,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,10.832610999841563,0.2502307891845703,26.0,405.0,0.0,11.0,495.0,1.0,13034.978508174452,13034.97850817502,,,,,1200.0,2209,,2026-05-24T10:52:31.163704+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s10,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,11.926751999908449,0.1757984161376953,45.0,277.0,0.0,11.0,495.0,1.0,15622.863479711474,15622.863479711474,,,,,1200.0,2210,,2026-05-24T10:52:31.661796+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s10,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,26.218593000066903,0.490325927734375,45.0,831.0,0.0,11.0,495.0,1.0,15622.863479711474,15622.863479711474,,,,,1200.0,2210,,2026-05-24T10:52:32.201092+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n12_s11,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,19.26873000002161,0.1971797943115234,56.0,313.0,0.0,11.0,494.9999999999999,0.9999999999999998,14123.955363086216,14123.955363087352,,,,,1200.0,2211,,2026-05-24T10:52:32.705007+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n12_s11,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,24.33922199998051,0.5534324645996094,56.0,939.0,0.0,11.0,494.9999999999999,0.9999999999999998,14123.955363086216,14123.955363087352,,,,,1200.0,2211,,2026-05-24T10:52:33.218460+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s0,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,97.74073499966109,0.3610801696777344,1072.0,1104.0,0.0,11.0,165.00000000000006,1.0000000000000004,35078.78856356161,35078.788563561044,,,,,1200.0,2200,,2026-05-24T10:52:33.818318+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s0,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,103.4379530001388,0.3610801696777344,1072.0,1104.0,0.0,11.0,165.00000000000006,1.0000000000000004,35078.78856356161,35078.788563561044,,,,,1200.0,2200,,2026-05-24T10:52:34.478013+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s1,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,98.60956800002896,0.3653335571289062,1001.0,1071.0,0.0,11.0,165.0,1.0,30167.524744875205,30167.524744875205,,,,,1200.0,2201,,2026-05-24T10:52:35.093247+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s1,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,98.74087299976964,0.3653335571289062,1001.0,1071.0,0.0,11.0,165.0,1.0,30167.524744875205,30167.524744875205,,,,,1200.0,2201,,2026-05-24T10:52:35.661073+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s2,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,129.80866099997002,0.545598030090332,1657.0,1685.0,0.0,11.0,165.0,1.0,35286.987027425166,35286.987027425166,,,,,1200.0,2202,,2026-05-24T10:52:36.298495+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s2,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,135.34737199961455,0.545598030090332,1657.0,1685.0,0.0,11.0,165.0,1.0,35286.987027425166,35286.987027425166,,,,,1200.0,2202,,2026-05-24T10:52:36.911115+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s3,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,144.84993499991106,0.6440191268920898,1810.0,1888.0,0.0,11.0,165.0,1.0,35011.75057017585,35011.75057017585,,,,,1200.0,2203,,2026-05-24T10:52:37.600972+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s3,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,149.0956979996554,0.6440420150756836,1810.0,1888.0,0.0,11.0,165.0,1.0,35011.75057017585,35011.75057017585,,,,,1200.0,2203,,2026-05-24T10:52:38.305003+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s4,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,95.2999420001106,0.3319559097290039,896.0,929.0,0.0,11.0,165.00000000000006,1.0000000000000004,32666.52603790089,32666.526037900327,,,,,1200.0,2204,,2026-05-24T10:52:38.938376+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s4,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,86.68481299991981,0.3319559097290039,896.0,929.0,0.0,11.0,165.00000000000006,1.0000000000000004,32666.52603790089,32666.526037900327,,,,,1200.0,2204,,2026-05-24T10:52:39.536794+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s5,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,76.77683399970192,0.3318643569946289,1031.0,1070.0,0.0,11.0,165.0,1.0,30217.311146486438,30217.311146486438,,,,,1200.0,2205,,2026-05-24T10:52:40.115564+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s5,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,76.15961100009372,0.3318643569946289,1031.0,1070.0,0.0,11.0,165.0,1.0,30217.311146486438,30217.311146486438,,,,,1200.0,2205,,2026-05-24T10:52:40.710063+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s6,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,142.77403799997046,0.5551176071166992,1602.0,1635.0,0.0,11.0,165.00000000000006,1.0000000000000004,32892.922722973715,32892.92272297315,,,,,1200.0,2206,,2026-05-24T10:52:41.351961+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s6,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,162.31571599973904,0.5551176071166992,1602.0,1635.0,0.0,11.0,165.00000000000006,1.0000000000000004,32892.922722973715,32892.92272297315,,,,,1200.0,2206,,2026-05-24T10:52:42.016367+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s7,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,81.26596199963387,0.3427553176879883,994.0,1001.0,0.0,11.0,165.0,1.0,37174.5679168839,37174.5679168839,,,,,1200.0,2207,,2026-05-24T10:52:42.580266+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s7,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,86.33095300001514,0.3427553176879883,994.0,1001.0,0.0,11.0,165.0,1.0,37174.5679168839,37174.5679168839,,,,,1200.0,2207,,2026-05-24T10:52:43.145594+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s8,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,88.63243900032103,0.3627023696899414,1182.0,1204.0,0.0,11.0,165.0,1.0,36901.31645216531,36901.31645216531,,,,,1200.0,2208,,2026-05-24T10:52:43.715847+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s8,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,117.4401250000301,0.3627252578735351,1182.0,1204.0,0.0,11.0,165.0,1.0,36901.31645216531,36901.31645216531,,,,,1200.0,2208,,2026-05-24T10:52:44.327432+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s9,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,58.69561200006501,0.2708444595336914,645.0,699.0,0.0,11.0,165.0,1.0,31156.569994591777,31156.569994591777,,,,,1200.0,2209,,2026-05-24T10:52:44.871465+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s9,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,58.77351400022235,0.2708444595336914,645.0,699.0,0.0,11.0,165.0,1.0,31156.569994591777,31156.569994591777,,,,,1200.0,2209,,2026-05-24T10:52:45.410048+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s10,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,131.4554529999441,0.3816423416137695,1270.0,1289.0,0.0,11.0,165.0,1.0,43819.5087888963,43819.5087888963,,,,,1200.0,2210,,2026-05-24T10:52:46.027475+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s10,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,132.2135820000767,0.3816423416137695,1270.0,1289.0,0.0,11.0,165.0,1.0,43819.5087888963,43819.5087888963,,,,,1200.0,2210,,2026-05-24T10:52:46.723474+00:00
astar_greedy,synthetic_main_network_stress_tight_n12_s11,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,12,73.44126599991796,0.2725954055786133,838.0,846.0,0.0,11.0,165.0,1.0,33281.77829476691,33281.77829476691,,,,,1200.0,2211,,2026-05-24T10:52:47.284442+00:00
astar_intervals,synthetic_main_network_stress_tight_n12_s11,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,12,71.82170699979906,0.2725954055786133,838.0,846.0,0.0,11.0,165.0,1.0,33281.77829476691,33281.77829476691,,,,,1200.0,2211,,2026-05-24T10:52:47.885208+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_relaxed_n12_s0,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,timeout,12,0.0,,,,,,,,,,,,,,,2200,case timed out after 60.0s (hard kill),2026-05-24T10:53:26.050457+00:00
astar_intervals,heuristic_ablation_baseline_relaxed_n12_s1,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,46.64286500019443,1.003400802612305,93.0,1725.0,0.0,11.0,495.0,1.0,13913.76271862304,13913.76271862361,,,396.59571610626335,,1320.0,2201,,2026-05-24T10:53:26.507764+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n15_s0,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,timeout,15,0.0,,,,,,,,,,,,,,,2500,case timed out after 60.0s (hard kill),2026-05-24T10:53:48.556009+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_relaxed_n12_s1,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,18498.36044599988,577.7457361221313,84276.0,1014510.0,0.0,11.0,495.0,1.0,13913.76271862304,13913.76271862361,,,396.59571610626335,,1320.0,2201,,2026-05-24T10:53:49.664927+00:00
astar_intervals,heuristic_ablation_baseline_relaxed_n12_s2,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,78.17074900003718,1.677229881286621,156.0,2808.0,0.0,11.0,495.00000000000006,1.0000000000000002,14943.218453616131,14943.218453615566,,,362.86056952053076,,1320.0,2202,,2026-05-24T10:53:50.314405+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_relaxed_n12_s2,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,28365.08250199995,888.0658845901489,138288.0,1527861.0,0.0,11.0,495.00000000000006,1.0000000000000002,14943.218453616131,14943.218453615566,,,362.86056952053076,,1320.0,2202,,2026-05-24T10:54:25.776839+00:00
astar_intervals,heuristic_ablation_baseline_relaxed_n12_s3,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,75.17944999972315,1.6781902313232422,149.0,2811.0,0.0,11.0,495.0,1.0,14928.930510021366,14928.930510021366,,,322.64530383088993,,1320.0,2203,,2026-05-24T10:54:26.478516+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n15_s0,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,timeout,15,0.0,,,,,,,,,,,,,,,2500,case timed out after 60.0s (hard kill),2026-05-24T10:54:49.218511+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_relaxed_n12_s3,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,24256.296486999872,737.867169380188,104231.0,1312440.0,0.0,11.0,495.0,1.0,14928.930510021366,14928.930510021366,,,322.64530383088993,,1320.0,2203,,2026-05-24T10:54:56.873286+00:00
astar_intervals,heuristic_ablation_baseline_relaxed_n12_s4,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,5.5369020001307945,0.1294498443603515,13.0,183.0,0.0,11.0,495.00000000000006,1.0000000000000002,14250.84488035205,14250.84488035148,,,1092.4593998335413,,1320.0,2204,,2026-05-24T10:54:57.447849+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_relaxed_n12_s4,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,6048.840636000023,190.8054323196411,26907.0,342108.0,0.0,11.0,495.00000000000006,1.0000000000000002,14250.84488035205,14250.84488035148,,,1092.4593998335413,,1320.0,2204,,2026-05-24T10:55:05.342918+00:00
astar_intervals,heuristic_ablation_baseline_relaxed_n12_s5,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,48.60883299988927,1.057939529418945,104.0,1836.0,0.0,11.0,495.0,1.0,14676.813122056194,14676.813122056194,,,462.97180399396024,,1320.0,2205,,2026-05-24T10:55:05.889709+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_relaxed_n12_s5,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,22504.519103999883,670.1658983230591,110685.0,1193169.0,0.0,11.0,495.0,1.0,14676.813122056194,14676.813122056194,,,462.97180399396024,,1320.0,2205,,2026-05-24T10:55:34.054515+00:00
astar_intervals,heuristic_ablation_baseline_relaxed_n12_s6,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,56.75584400023581,1.3294620513916016,129.0,2343.0,0.0,11.0,495.00000000000006,1.0000000000000002,12916.676921887623,12916.676921887058,,,348.0462820342884,,1320.0,2206,,2026-05-24T10:55:34.720126+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n15_s1,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,timeout,15,0.0,,,,,,,,,,,,,,,2501,case timed out after 60.0s (hard kill),2026-05-24T10:55:49.800534+00:00
astar_intervals_no_heuristic,heuristic_ablation_baseline_relaxed_n12_s6,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,19753.66048800015,625.5134134292603,89365.0,1101177.0,0.0,11.0,495.00000000000006,1.0000000000000002,12916.676921887623,12916.676921887058,,,348.0462820342884,,1320.0,2206,,2026-05-24T10:55:59.501479+00:00
astar_intervals,heuristic_ablation_baseline_relaxed_n12_s7,relaxed,heuristic_ablation,baseline,intervals_15_min,fixture,fixture_synthetic,ok,12,41.9234740002139,1.0119609832763672,99.0,1749.0,0.0,11.0,495.0,1.0,13727.944861062484,13727.944861062484,,,374.74683977572494,,1320.0,2207,,2026-05-24T10:56:00.119965+00:00
